,review,negative,positive
458,"Après un premier film très réussi et une suite qui s'approche de la perfection (même si peu semblent partager mon opinion), ce troisième opus laisse un goût amer! La décision de déplacer l'action en Chine, est malheureusement loin d'être le choix le plus douteux ici. Casting est le problème principal. Je n'ai rien contre Maria Bello, mais il ne remplit pas le vide laissé par Rachel Weisz et il n'y a pas la même complicité entre elle et Brendan Fraser, qui n'est pas à son meilleur niveau non plus. Le vieillissement de leur fils était vraiment maladroit aussi: pour une fois un enfant au cinéma était supportable, et même sympathique, il a dû être remplacé par une tête de jeu pas à claquer, sans charisme, intégré dans une histoire d'amour avec de l'eau rose (ou à la stupide, il fonctionne aussi) absolument pas crédible avec une gourdasse qui abandonne son immortalité et sa famille sans hésitation pour un gars (et un nul en plus) rencontré 2 jours auparavant (et ils ont vu un personnage qui n'était même pas un personnage assez cher pour sauver le personnage, même s'il était un personnage qui était un peu un personnage de caractère).",1,0
459,"Quel choc, le film va crescendo, tout semble calme jusqu'à ce que David et Amy engagent les gens pour faire leur garage, tandis que le couple pensé pour vivre tranquillement dans pornoail, ils vont vivre un véritable enfer, Dustin hoffman est remarquable, il grimpe peu à peu dans une furie incontrôlable, l'homme qu'il était au début ne sera pas en mesure, caduque a montré à sa femme l'homme qu'il peut être, caduque à ce fait respecté comme un homme et non pas un animal, visage a une bande de enragés, persécutés, violents, abrités dans sa maison, entouré par plusieurs individus remplis de violence avancée par la haine, il sera comme un prédateur pour défendre le caractère évident de son foyé et écoute toujours un homme qui utilise une manie de marginal et que son caractère évident de soi-même-op-op-évident est la beauté qui éclaire ce film est le contraste de tant d'obscurité, elle incarne l'enfant femme, la femme désirable à l'auto-évidence du corps, l'évidence de soi-op-évidente-op-évidente-évidente-évidente-évidente-op-évidente-évidente-évidente-évidente-évidente-évidente-évidente-f",0,1
460,"Un film pour adolescents sur un fond fantastique qui tient assez bien la route dans son ensemble. La réalisation est honnête, l'atmosphère agréable, la tension des vêtements exploités avec un crescendo très intéressant. Le casting est également très efficace avec Josh Hartnett, Elijah Wood, Robert Patrick et moi passons. Rien à l'horizon ne gâchera ce film. Un très bon divertissement.",0,1
461,"Mais ce que Bourvil a fait dans ce désordre... comment même le meilleur des acteurs peut être mauvais et cabotin s'il est mal dirigé et porté par un scénario stupide... Comme un Funes dans ""l'homme de l'orchestre""!",1,0
462,"Un film super méconnu de BB, poétique, romantique, beaux paysages de Londres et de la campagne anglaise, ne le manquez pas, je le recommande fortement",0,1
463,"J'ai trouvé ce film très ennuyeux alors que Jackie Brown est le film Tarantino que j'aime beaucoup parler et pas beaucoup d'action, il semble que c'est un adolescent qui livre ses fantasmes à l'écran et, je trouve très lourd les personnages de ce film et la mise en scène est toujours la même que le film",1,0
464,"L'adaptation magnifique du roman ""le facteur sonne toujours deux fois"", par James Caan. fernand gravey et michel simon contre-emploi avec une superbe performance de la corinne luchare, ce dernier sera plus tard condamné comme arlety d'avoir une relation avec un officier ss ce qui sera son déclin. metteur en scène de canal de pierre talentueux d'origine juive a également dû quitter la France en 43 pour l'argentinien il ne retrouvera jamais son talent du passé, il y a là levigan qui finira en argentin dans la miseère la plus totale qui gaspille pour cet immense acteur ce film sent la poisse, la guerre qui arrive un superbe film à découvrir ou à revoir",0,1
465,"Mauvais, ennuyeux, tristes effets spéciaux manqués, histoire inintéressante, mise en scène ridicule, mauvais acteurs surtout l'acteur principal avec son sourire perpétuel de stupide, court le genre de film que nous nous demandons vraiment ce que c'est, une grande perte de temps! Pour échapper d'urgence!",1,0
466,"Les gags sont loin d'être frappants et nous en avons vraiment assez du film très rapidement. Pour le dire, j'ai vu le film aujourd'hui et je ne garde aucun moment clé, en ce sens qu'il n'y a pas de scène star.",1,0
467,"Je quitte rarement un cinéma avant la fin du film, mais cette fois je l'ai fait après une demi-heure. Nous sommes ici dans le nullissime fini: scénario inexistant, acteurs qui jouent mal ou faux (qui revient à la même), qui donnent l'impression de ""faire le timbre"" et qui devraient prendre sérieusement des leçons de diction. Je me demande comment un producteur peut sacrifier son argent dans un tel fumier. Fuyez ce film!",1,0
468,"Ce thriller ""road movie"" offre un scénario assez intelligent et violent, mais on s'ennuie rapidement par son manque d'intensité et de vraies surprises.",1,0
469,J'avais beaucoup aimé le livre mais son adaptation sonne fausse. Est-ce l'adaptation des dialogues ou le jeu des actrices mais le film sonne fausse et nous ne pouvons pas entrer. Dommage mais il est un peu manqué...,1,0
470,"Malgré une première partie du film, on peut être lent (qui, à mon avis, représente la grande tache noire de ce film), Une histoire de la violence a réussi, principalement grâce à une très bonne performance des acteurs, en gardant mon attention sur son résultat, et en me faisant passer un bon moment de cinéma. J'ai apprécié le scénario, bien qu'il manque une certaine originalité. Une histoire de la violence n'est pas un chef-d'œuvre, mais reste un film qui permet de passer 1h30 sans m'ennuyer. Un bon film donc, mais pas un grand film!",0,1
471,"Titre français : Au seuil de l'enfer : Important dans l'histoire du cinéma puisque ce film fixe les codes du film de gangsters qui seront repris en particulier par l'excellente Scarface d'Howard Hawks. Par exemple la fameuse tique de Georges Raft qui joue pour faire exploser une pièce dans sa main à son origine dans ce film. Coté Casting si Cagney passe bien, Lew Ayres semble un peu frêle pour un chef mafia, mais Dorothy Mathews est mignon comme tout.Le scénario est plutôt simpliste mais nous offre quelques pépites : l'annonce de la mort du gamin, Cagney qui pelote (très doucement) la femme de Lew Ayrès pratiquement sous le nez de celui-ci, les camions qui pétaradent pour couvrir les bruits d'un meurtre.Rien n'est sucré, nous étions avant le code Hays, il est vu et il se sent bien.",0,1
472,"Mais l'image tue l'image. En effet, c'est une succession de shorts, de très courts extraits de rapports provenant des 4 coins du monde de préférence dans des endroits littéralement détruits écologiquement ou dans le processus d'être par une exploitation agricole en tant qu'industriel intensif ou par notre simple frénésie de consommation, de surconsommation et de déchets qui en résultent. Malheureusement, aucune indication de lieux, aucune date, aucune explication scientifique ou économique réelle pour souligner le mot. Les images de catastrophe sont accompagnées d'une musique sourde, à un rythme frénétique. Les pays principalement pollueurs ne sont pas désignés mais nous comprenons rapidement qu'ils sont les pays écodéspectés comme la Chine, bien sûr!, Inde. Les États-Unis sont sous-entendus par Gorbatchev.... ce qui est le remplissage de l'ironie alors qu'il fait partie des politiciens qui ont avalé la destruction de la nature sauvage de la mer d'Aral, bien sûr!",1,0
473,"Bien, mais inutile... à quoi bon?",1,0
474,"Une comédie simple, agréable, rythmique et très bien jouée. Pour passer un bon moment de détente avec des personnages que vous voulez aimer.",0,1
475,"Je l'ai vu, je pense, c'était bien, wow, je dois le revoir, pour être sûr, je ne dis rien.",0,1
476,"Du fantastique très proche du genre littéraire tel qu'il existe depuis le 19ème siècle, qui joue sur l'incertitude, la suspension, entre rationnelle et irrationnelle. Le film est une rare subtilité évitant une fin rationnelle et simpliste. Le surnaturel existe bien, mais en tant que force psychique, et prenant des formes archétypales mythologiques. Le scénario est très original et il est pictorialement presque aussi sophistiqué (et très inspiré par la peinture classique) que les chefs-d'œuvre fantastiques de Jacques Tourneur (la vue du cercueil de Mary St Aubyn est dans son genre une merveille de suggestion).",0,1
477,"WTF!!! Imaginez que je vous demande de définir la romance et que vous me la présentez! Que se passera-t-il?! Je ne vais pas échouer, c'est sûr! Certainement pas avec cette constante logorrhée verbale de répliques moisies, ce ton si nié à l'œuvre, et cette procession de fausses connexions. Notre ami Julien Doré qui essaie désespérément d'explorer le cinéma indépendant est difficile à égaler. Nous nous rendons compte que son terrible accent décode les oreilles moins dans la chanson. C'est aussi triste que pathétique. L'eau de rose au paroxysme du naïveté, je dirai même primaire sur la façon d'explorer le sentimentalisme.",1,0
478,PATHÉTIQUE!!! nous sommes revenus à l'époque de la guerre froide avec toute la propagande américaine... désolant...,1,0
479,Heureusement qu'il y a Nathalie Baye pour passer le scénario ennuyeux!,1,0
480,"Un film inspiré par la Révolution française n'est pas nouveau. Il y en a eu d'autres, soit sous la forme d'une fresque générale, soit sous la forme d'une focalisation sur tel ou tel personnage historique central. Le personnage central ici est le Roi. Un acteur essentiel, bien sûr, mais dont nous n'avons finalement pas conservé une grande partie de nos livres et leçons d'histoire au lycée ou au lycée. Vague souvenir d'un tyran, d'un traître... Mais là encore? Eh bien, la réponse n'est ni à charger ni à décharger n'est pas dans le scénario présent. Mais alors? Un roman national vague dont nous ne tirerons rien... pas même ce que nous savons ou croyons savoir, c'est-à-dire. En question, une narration par des séquences successives disjointes rendant la partie belle à l'allégorie. Et heureusement, nous connaissons un peu le sens général de l'histoire à y trouver! Décevant.",1,0
481,"Je n'ai pas raccroché du tout... J'aime parfois des films assez difficiles, embarrassants ou perturbateurs, et surtout beaucoup moins populaires que les productions américaines de ""grand spectacle"" (maintenant principalement des effets infographiques spéciaux) mais avec Michael Haneke, vraiment, je suis complètement coincé... Je ne trouve rien d'aussi enthousiaste. Cette production peut m'avoir trop rappelé celles d'Ingmar Bergman à qui je n'ai jamais trop rejoint, pour ne pas dire du tout... Je reconnais que les acteurs se portent bien mais j'ai eu du mal à tenir pendant 2 heures et 24 minutes... Ma consolation est de penser que c'est très bon cependant que c'est le cas. Les goûts et les couleurs ne discutent pas, je respecte ceux qui sont inconditionnels de tels réalisateurs.",1,0
482,"""Suivez votre vie, ce sera comme si je n'avais jamais existé""...Mouais les dialogues sont toujours d'une naïveté indescriptible! Autant la première partie a été un beau moment d'évasion et de romantisme, celui-ci manque cruellement de rythme! Darker et parsemé d'effets spectaculaires (Wolfs bodybuildès peut encore rapidement taper sur les nerfs), ce deuxième volume est finalement trompeur! Kristen Stewart et Robert Pattinson (que nous voyons enfin peu) alias Bella et Edward gagnent de l'élan dans cette deuxième version de ""Twilight"" mais cette suite traîne helas en longueur! Et puis voir Balèze Taylor Lautner marchait torse nu la moitié du film, c'est toujours limite parce que nous passons son personnage comme la troisième roue de la carrosse, alors que c'est tout le contraire dans le livre! Bavard et lent, ""Twilight - Chapitre 2 : temble de têtres du qu'est du qu'être du qu'il soit du qu'il soit du qu'eux du qu'eux du qu'eux",1,0
