,review,negative,positive
387,"Ce téléfilm est génial. Il est à la fois très émouvant et très répugnant surtout quand on découvre qu'il a été tiré d'une histoire vraie. Il a l'air bien dans ce film inefficace de la police. En outre, Emma Morisson joue merveilleusement le rôle d'une fille désordonnée et droguée.",0,1
388,"Bof, bof, bof... Un autre film allumé par une (une certaine) critique et qui laisse pantois... Le scénario est confus, découvert et l'histoire très misérable. Il tombe dans une Amérique moyenne bien tristounette et l'actrice-réalisatrice n'est pas très convaincant, dans son rôle de post-adolescence amoureuse... quelques personnages parasites le développement du film, avec des scènes flirtant entre le deuxième degré et la provocation... tout cela est très triste à la fin et n'est pas intéressant. Si vous avez autre chose à faire que de regarder ce film, faites-le!",1,0
389,"Un autre film de guerre sur 39-45 va me dire et n'est pas faux. Il est sûr que le film ne réinvente rien de ce côté dans le style ""Soldat Ryan"" que j'avais aimé. Mais le film est toujours très bon, les acteurs sont impeccables de réalisme, du barbu au petit bleu... Il y a évidemment des héros et des lâches mais comme dans toutes les guerres... Il est viscère, touchant, cru, dur et touchant... Par cette vision de 1945 en terre allemande à bord d'un réservoir américain, je mets 15/20.",0,1
390,"Invoquer un film avec un tel titre et obtenir de l'aide du CNC ne donne que des nausées, le pire est que les producteurs de ce bateau ne perdront même pas de l'argent s'ils nous infligent leur diffusion.",1,0
391,"Heureusement, le ridicule ne tue pas parce que, sinon, ce vieux puzzle de John Wayne serait déjà mort une douzaine de fois. Dirigé par Andrew V. McLaglen, ce western, qui vient ajouter à la très longue liste de la filmation de M. Wayne, ne fait qu'accomplir une fonction de divertissement de faible gamme pour une population pratiquant la justice naïve. Pas intéressant par un sub, ""Les Cordes de la Horca"" obscurcit son humeur par l'utilisation d'un script risible aux dialogues clichés et ennuyeux où le justicier sans peur ne cesse de surjouer son rôle. Scènes d'émotions manquées comme les séquences d'action nous conduisent rapidement à la triste réalité d'un film lambda sans la moindre résonance.",1,0
392,"Bon film, un peu vieux jeu avec un excellent John Malkovich.",0,1
393,"Estomago est aujourd'hui l'un des meilleurs films de l'année. Une fois de plus le cinéma brésilien tout ce qui s'est développé de son talent. Tout d'abord, nous sommes servis d'une histoire originale comme entrée. Dans le plat de résistance nous avons droit à un jeu d'acteurs exceptionnels accompagné d'une musique vraiment esquissée. Au second plan, nous avons droit à une magnifique photographie, le chef op' a fait un bon travail. Puis vient le dessert, un côté dépassé à l'arrière de l'humour très noir. Marcos Jorge en chef de cuisine nous aura servi un chef-d'œuvre, nous avons réussi merveilleusement mélanger une histoire de cuisine et une autre de prison avec le même personnage. Nous suivons deux montés en puissance parallèle qui se terminent de la même manière Ce film est tout simplement génial je le recommande à tout le monde, et surtout aux gourmets qui vont s'amuser. Comme pop-corn ou je conseille les fourmis frites....",0,1
394,"Bien que la mise en scène de Marc Forster soit plutôt bonne, comme elle pouvait l'être dans l'ombre de la haine ou dans le neverland, le film pêche bien par son script, qui était cependant assez prometteur au début et qui aurait mérité d'être beaucoup mieux exploitée. Il est d'autant plus regrettable que les personnages étaient loin d'être inexistants. Les relations entre Ewan MCGregor et son client, ainsi que les relations avec son amie, sont d'ailleurs assez intéressantes. Les trois acteurs principaux ont bien leur rôle, même s'ils ont été vus plus à leurs avantages. De plus, bien qu'on puisse s'attendre à une fin un peu plus intéressante, celle-ci était relativement crédible. Les relations entre Ewan MCGregor et son client et les relations avec son amie sont, d'ailleurs, assez intéressantes. Les relations entre Ewan MCGregor et son client, ainsi que les relations entre lui et son client, sont, d'ailleurs, assez intéressantes.",1,0
395,"Je ne comprends pas les éloges de ce film. Peut-être faut-il le voir en deuxième degré, comme une caricature des bons sentiments de bien-pensance: le patron vilain, l'acteur américain prétentieux et captain, etc. Moretti lui-même n'est qu'un peu convaincant, ainsi que la jeune femme.",1,0
396,"Il est difficile de passer au-dessus d'un film d'Al Pacino en plus, il est réalisé par Barry Levinson (Good Morning Vietnam, raiman ect.) seulement, je n'ai pas raccroché absolument, j'ai eu l'impression de m'immerger une fois de plus dans la galère "" Birdman "" avec un film qui traite plus ou moins le même sujet avec un acteur de théâtre qui a sa carrière derrière lui sauf qu'ici, Simon Axler a aussi quelques préoccupations qui vont lui causer des problèmes. J'ai trouvé le film assez lent et ennuyeux, c'est ce qui m'a le plus ennuyé, Al Pacino bien que pas aidé par son faux VF est bon et devient émouvant surtout quand on apprend à mieux connaître le personnage et ses problèmes, mais ce n'était pas assez pour me captiver plus.",1,0
397,"Michael Kael contre la World News Company est un film très moyen de Christophe Smith. Scène médiocre, des acteurs comme Benoît Délépine, Feodor Atkine et Marine Delterme trop peu convaincants, la scène n'est pas suffisamment travaillée et je n'ai pas raccroché à l'histoire.",1,0
398,"Dame sentimentale, unique, déchirante.",0,1
399,"Comme il n'y a pas de fiche identifiant le document fiction qui a inspiré ""la chute,"" je me permets devant la bienveillance d'Alocine de faire la critique des ""Dix derniers jours d'Hitler."" Dans un bunker d'avril 1945 s'organisent des mondalités, des discussions visionnaires, des apocalyptiques et des tactiques militaires confuses. La réalisation déplorable, découplée d'images larmoyantes mais lucides, nous fait vivre dans le cœur de cet univers confiné sous la terre, comme un monde déjà enterré. Cependant, il faut noter que certaines scènes sont tragi-comiques, le mariage un peu nerveux et le tout fin où tout le monde allume une cigarette sans une larme pour le fürher sur un fond de valse. Tandis que la Chute a fait scandale parce que Hitler était humanisé, il est parfaitement répugnant parce que ce document fiction, en outre, a donné des signes de beaucoup plus d'ouverture et d'étendue d'esprit.",0,1
400,"Beau film classique, le nouvel opus signé Ron Howard a le mérite d'offrir un point de vue nouveau sur l'histoire ultra-connue de Moby Dick, en essayant de tracer la vérité derrière le mythe. Par conséquent, il signe une œuvre à la hauteur des hommes et le cachalot géant devient une métaphore d'une humanité incapable de scruter, même dans l'adversité, et minée par une incroyable capacité d'autodestruction. La rivalité entre le capitaine et son second constitue l'épaisseur du métrage. La forme du long flash-back permet de mettre en évidence le mythe qui peut se cacher derrière les exagérations du narrateur, permettant au directeur de défaire quelques passages plus délicats, qui n'ont pas, a priori, lieu dans un blockbuster destiné au grand public. Bien que le film semble un échec public, il est encore plus rassurant de voir des œuvres créées par de grandes études qui ne mettent pas en scène superhéros. Chris Hemsworth fait un autre côté preuve d'une belle autorité plus bienaisée, ce qui peut être un bon film.",0,1
401,"L'appropriation inexcusable du titre français du film de Luis Mandokii, avec Paul NEWMAN, Kevin COSTNER et Robin WRIGHT-PENN, n'est pas le pire défaut de celui-ci. Le talent d'Agathe BONITZER, qui est réel, et celui de Hiam ABBASS, qui est égal, même sur un papier assez effacé, ne peuvent en aucun cas sauver un film aussi enfantin qu'il aurait été préférable d'appeler des Jeunes de tous les pays, unissez-vous. En effet, si la solution au problème palestinien et au conflit israélo-arabe était si simple, les difficultés seraient apaisées depuis longtemps. Pour être aimables, nous la qualifierons donc de film militant raté.",1,0
